job_link,platform,job_title,location,job_employment_type,job_maturity,job_min_salary,job_max_salary,job_salary_period,job_description,employer_name,employer_rating
https://www.linkedin.com/jobs/view/4417207610,LinkedIn,Software Engineer,"Bristol, England, UK",None,Recent,,,,Open target link to view core requirements.,Just Eat Takeaway.com,
https://www.linkedin.com/jobs/view/4422417203,LinkedIn,System Engineer,"Filton, England, UK",None,Recent,,,,Open target link to view core requirements.,Outsource UK,
https://www.linkedin.com/jobs/view/4422621670,LinkedIn,Software Engineer,"Severn Beach, England, UK",None,Recent,,,,Open target link to view core requirements.,Oxford Instruments GmbH,
https://www.linkedin.com/jobs/view/4422962967,LinkedIn,Software Engineer,"Cheltenham, England, UK",None,Recent,,,,Open target link to view core requirements.,Scot Lewis Associates,
https://www.linkedin.com/jobs/view/4419693570,LinkedIn,Data Analyst,"Greater Bristol Area, United Kingdom",None,Recent,,,,Open target link to view core requirements.,Peaple Talent,
https://www.linkedin.com/jobs/view/4422979121,LinkedIn,Business Intelligence Officer,"Gloucestershire, England, UK",None,Recent,,,,Open target link to view core requirements.,Gloucester City Council,
https://www.linkedin.com/jobs/view/4422992104,LinkedIn,Data Validator,"Bristol, England, UK",None,Recent,,,,Open target link to view core requirements.,North Bristol NHS Trust,
https://www.linkedin.com/jobs/view/4419694914,LinkedIn,Data Forensic Technician,"Bristol, England, UK",None,Recent,,,,Open target link to view core requirements.,Avon and Somerset Police,
https://www.linkedin.com/jobs/view/4422914910,LinkedIn,Discovery Analyst,"Cardiff, Wales, UK",None,Recent,,,,Open target link to view core requirements.,Legal & General,
https://www.linkedin.com/jobs/view/4422927110,LinkedIn,Discovery Analyst,"Cardiff, Wales, UK",None,Recent,,,,Open target link to view core requirements.,Legal & General,
https://www.linkedin.com/jobs/view/4420116383,LinkedIn,Business Systems Analyst,"Bristol, England, UK",None,Recent,,,,Open target link to view core requirements.,Babcock International Group,
https://www.linkedin.com/jobs/view/4422362134,LinkedIn,Data Scientist (Python & SQL) - Freelance AI Trainer,Leeds,None,Recent,,,,Open target link to view core requirements.,Mindrift,
https://www.linkedin.com/jobs/view/4419294326,LinkedIn,Lead Analytics Engineer (6 Month FTC),"Manchester, England, UK",None,Recent,,,,Open target link to view core requirements.,AJ Bell,
https://www.linkedin.com/jobs/view/4422346706,LinkedIn,Azure Analytics Engineer,"Leeds, England, UK",None,Recent,,,,Open target link to view core requirements.,Impactive IT,
https://www.linkedin.com/jobs/view/4422459571,LinkedIn,Senior Data Engineer,"West Yorkshire, England, UK",None,Recent,,,,Open target link to view core requirements.,G.Digital,
https://www.linkedin.com/jobs/view/4418801483,LinkedIn,Analytics Engineer,"Leeds, England, UK",None,Recent,,,,Open target link to view core requirements.,Softcat,
https://www.linkedin.com/jobs/view/4422692757,LinkedIn,Lead Data Engineer / Data Tech Lead,"Leeds, England, UK",None,Recent,,,,Open target link to view core requirements.,Enablis,
https://www.linkedin.com/jobs/view/4423948782,LinkedIn,Customer Insights Analyst,"Darwen, England, UK",None,Recent,,,,Open target link to view core requirements.,Harnham,
https://www.linkedin.com/jobs/view/4423923840,LinkedIn,Business Intelligence Analyst,"Leeds, England, UK",None,Recent,,,,Open target link to view core requirements.,TransUnion,
https://www.linkedin.com/jobs/view/4419263128,LinkedIn,Data Analyst,"Larne, Northern Ireland, UK",None,Recent,,,,Open target link to view core requirements.,83zero,
https://www.linkedin.com/jobs/view/4419605047,LinkedIn,Software Engineer,"Belfast, Northern Ireland, UK",None,Recent,,,,Open target link to view core requirements.,Cirata,
https://www.linkedin.com/jobs/view/4422357760,LinkedIn,Lead Engineer (AI Platform),"Belfast, Northern Ireland, UK",None,Recent,,,,Open target link to view core requirements.,Napier AI,
https://www.linkedin.com/jobs/view/4413273640,LinkedIn,Data & Analytics Analyst,"Belfast, Northern Ireland, UK",None,Recent,,,,Open target link to view core requirements.,CME Group,
https://www.linkedin.com/jobs/view/4420106413,LinkedIn,Data Engineer,"Belfast, Northern Ireland, UK",None,Recent,,,,Open target link to view core requirements.,Women in Data®,
https://www.linkedin.com/jobs/view/4423021212,LinkedIn,Data Engineer,"Belfast, Northern Ireland, UK",None,Recent,,,,Open target link to view core requirements.,ViVA Tech Talent,
https://www.linkedin.com/jobs/view/4424078606,LinkedIn,Data Scientist,"Northern Ireland, United Kingdom",None,Recent,,,,Open target link to view core requirements.,Ocho,
https://www.linkedin.com/jobs/view/4424085470,LinkedIn,Software Engineer,"Northern Ireland, United Kingdom",None,Recent,,,,Open target link to view core requirements.,Ocho,
https://www.linkedin.com/jobs/view/4422958714,LinkedIn,Senior Data Governance Engineer,"Belfast, Northern Ireland, UK",None,Recent,,,,Open target link to view core requirements.,DailyPay,
https://www.linkedin.com/jobs/view/4424089520,LinkedIn,Advanced Data Analytics Consultant,"Belfast, Northern Ireland, UK",None,Recent,,,,Open target link to view core requirements.,PA Consulting,
https://www.linkedin.com/jobs/view/4422650893,LinkedIn,Data Architect (Remote),"Belfast, Northern Ireland, UK",None,Recent,,,,Open target link to view core requirements.,Axiom,
https://www.linkedin.com/jobs/view/4422420663,LinkedIn,Software Engineer (Python/Go),"Belfast, Northern Ireland, UK",None,Recent,,,,Open target link to view core requirements.,MCS Group | Your Specialist Recruitment Consultancy,
https://www.linkedin.com/jobs/view/4419601065,LinkedIn,Senior kdb+ Engineer,"Belfast, Northern Ireland, UK",None,Recent,,,,Open target link to view core requirements.,Data Intellect,
https://www.linkedin.com/jobs/view/4402484615,LinkedIn,Senior Software Engineer,"Northern Ireland, United Kingdom",None,Recent,,,,Open target link to view core requirements.,G-P,
https://www.linkedin.com/jobs/view/4420135985,LinkedIn,Senior Software Engineer - Front End,"Belfast, Northern Ireland, UK",None,Recent,,,,Open target link to view core requirements.,Bright,
https://www.linkedin.com/jobs/view/4420111370,LinkedIn,DevOps Engineer,"Belfast, Northern Ireland, UK",None,Recent,,,,Open target link to view core requirements.,Enso Recruitment,
https://www.linkedin.com/jobs/view/4419656127,LinkedIn,Software Engineer,"Belfast, Northern Ireland, UK",None,Recent,,,,Open target link to view core requirements.,SII Group Romania,
https://www.linkedin.com/jobs/view/4419297902,LinkedIn,kdb+ Engineer,"Belfast, Northern Ireland, UK",None,Recent,,,,Open target link to view core requirements.,Data Intellect,
https://www.linkedin.com/jobs/view/4423986745,LinkedIn,Senior Data Privacy Analyst,"Belfast, Northern Ireland, UK",None,Recent,,,,Open target link to view core requirements.,Citi,
https://www.linkedin.com/jobs/view/4424087342,LinkedIn,AI Enablement Lead - Shared Controls Group (SCG),"Belfast, Northern Ireland, UK",None,Recent,,,,Open target link to view core requirements.,Citi,
https://www.linkedin.com/jobs/view/4405205313,LinkedIn,Digital Solutions Lead - Water,"Belfast, Northern Ireland, UK",None,Recent,,,,Open target link to view core requirements.,WSP in the UK & Ireland,
https://www.linkedin.com/jobs/view/4413104393,LinkedIn,Senior Analytics Engineer - Crypto and Payments,"London, England, UK",None,Recent,,,,Open target link to view core requirements.,MoonPay,
https://www.linkedin.com/jobs/view/4424216420,LinkedIn,Senior Data Engineer,"London, England, UK",None,Recent,,,,Open target link to view core requirements.,elasticStage,
https://www.linkedin.com/jobs/view/4422684990,LinkedIn,Data Engineer,"London Area, United Kingdom",None,Recent,,,,Open target link to view core requirements.,Hanson Lee,
https://www.linkedin.com/jobs/view/4423894749,LinkedIn,Business Data Analyst,"London Area, United Kingdom",None,Recent,,,,Open target link to view core requirements.,LMA Recruitment,
https://www.linkedin.com/jobs/view/4413471080,LinkedIn,Associate Data Visualization Analyst,"Marlow, England, UK",None,Recent,,,,Open target link to view core requirements.,SAS,
https://www.linkedin.com/jobs/view/4422444303,LinkedIn,Business Data Analyst - Quant Hedge Fund,"London Area, United Kingdom",None,Recent,,,,Open target link to view core requirements.,Paragon Alpha - Hedge Fund Talent Business,
https://www.linkedin.com/jobs/view/4422337602,LinkedIn,Data Analyst - Risk,"Northampton, England, UK",None,Recent,,,,Open target link to view core requirements.,N Consulting Global,
